Data properties:				
387	110150	333	1048	256
388	110483	125	1045	1123
389	110609	50	1043	1081
390	110833	125	1078	926
391	110958	233	935	878
392	111192	375	1087	203
393	111566	133	961	348
394	111699	350	1047	936
395	112616	8	564	1271
396	112874	25	597	1228
397	113506	175	1046	-96
398	113681	200	1292	-109
399	114222	366	690	387
400	114589	375	724	323
401	114964	216	973	461
402	115180	92	1104	579
403	115272	58	1128	544
404	115330	133	1108	577
405	115463	208	1096	826
406	115672	275	1065	904
407	115946	458	1102	563
408	116404	266	979	440
409	116671	141	1109	617
410	116812	475	1112	880
411	117287	158	941	914
412	117445	333	1076	573
413	117778	383	1072	617
414	118161	317	1038	934
415	118478	216	931	930
416	118695	375	969	445
417	119069	266	1023	518
418	119477	59	942	517
419	119536	158	918	344
420	119694	183	759	336
421	119877	225	615	292
422	120102	341	516	245
423	120443	233	866	348
424	120676	316	987	444
425	120993	208	1064	538
426	121201	375	1113	562
427	121576	142	1060	724
428	121717	516	1083	889
429	122234	250	1094	625
430	122484	516	1031	527
431	123000	341	1105	548
432	123341	216	950	410
433	123558	117	909	337
434	123674	50	869	376
435	123874	125	401	1421
436	123999	83	413	1349
437	124083	66	401	1285
438	124149	167	645	1079
439	124557	125	370	-154
440	124682	266	271	133
441	125348	50	921	362
442	125398	391	616	310
443	125790	300	687	331
444	126089	192	-184	539
445	126514	125	820	322
446	126639	375	785	484
447	127014	283	888	451
448	127297	250	1102	219
449	127547	267	1035	859
450	127813	366	844	866
451	128180	208	873	499
452	128388	225	926	401
453	128613	466	1081	213
454	129079	416	1128	165
455	129495	433	1052	892
456	129928	108	1051	846
457	130037	333	750	670
458	130370	183	676	623
459	130553	175	557	565
460	130844	83	403	468
461	130928	183	874	458
462	131252	167	911	428
463	131419	400	1082	282
464	131819	275	998	387
465	132093	208	1050	319
466	132302	200	1107	236
467	132502	117	1075	520
468	132618	142	1059	929
469	132760	250	1048	883
470	133010	175	1100	797
471	133184	533	1161	148
472	133717	258	1123	180
473	133976	241	903	442
474	134217	341	870	484
475	134558	175	1075	275
476	134733	225	1128	167
477	134958	416	1163	111
478	135375	358	1065	851
479	135733	316	1111	239
480	136049	83	1070	288
481	136132	50	1020	356
482	136391	92	1058	921
483	136482	50	1076	786
484	136532	192	909	841
485	136724	616	928	460
486	137665	266	507	625
487	137931	183	356	624
488	138114	250	1015	616
489	138364	125	1141	284
490	138489	133	927	-1
491	138731	8	957	-71
492	140471	233	604	332
493	140704	133	851	493
494	140945	142	1039	249
495	141087	233	1047	171
496	141320	125	1021	605
497	141445	175	1033	869
498	141620	233	995	827
499	141853	516	1072	136
500	142369	83	1037	338
501	142453	116	1008	383
502	142569	183	1013	443
503	142753	241	1069	108
504	142994	241	1135	99
505	143235	291	635	273
506	143527	134	789	414
507	143794	42	948	656
508	143836	274	959	491
509	144110	433	1055	320
510	144543	375	599	308
511	144918	225	765	435
512	145143	258	910	491
513	145401	200	1032	329
514	145601	208	1053	162
515	145809	250	1046	123
516	146059	183	747	263
517	146242	275	649	339
518	146517	216	925	465
519	146733	133	1002	478
520	147016	208	1080	144
521	147224	150	1151	130
522	147374	1249	1058	126
523	148624	225	1161	74
524	149132	83	1123	839
525	149215	291	1102	895
526	149506	366	1050	916
527	149873	175	1134	126
528	150048	266	1166	77
529	150314	200	1109	116
530	151005	91	524	647
531	151097	150	-81	635
532	151247	208	778	302
533	151455	108	1022	-47
534	151696	8	1312	-160
535	152171	66	862	167
536	152238	308	799	337
537	152546	92	728	378
538	152637	333	761	391
539	152970	292	1023	500
540	153262	150	988	867
541	153412	50	1013	835
542	153462	258	975	862
543	153720	375	1002	514
544	154095	250	570	344
545	154345	341	1002	523
546	154686	591	953	612
547	155277	67	960	528
548	155344	275	1007	507
549	155619	192	1051	491
550	155810	58	999	508
551	155868	67	1015	471
552	155935	175	995	505
553	156110	125	965	532
554	156410	491	982	541
555	156901	400	1118	536
556	157301	225	996	555
557	157526	341	954	607
558	157867	300	1119	603
559	158167	275	980	617
560	158442	216	1078	561
561	158792	225	1100	866
562	159017	158	1103	911
563	159175	183	1077	497
564	159358	341	586	381
565	159699	167	930	434
566	159866	75	1686	236
567	160274	116	-117	-458
568	161273	92	917	475
569	161365	341	1048	896
570	161706	142	1046	944
571	161848	158	1049	578
572	162006	241	1050	521
573	162248	225	1014	533
574	162473	83	946	625
575	162556	58	986	592
576	162614	450	950	622
577	163322	58	420	840
578	163380	200	695	934
579	163580	200	495	1053
580	163780	183	643	1239
581	164088	8	692	1211
582	164255	142	675	1239
583	164629	8	596	1229
584	164779	25	600	1238
585	166936	41	761	323
586	166977	175	890	382
587	167152	158	792	391
588	167311	142	727	340
589	167452	250	892	143
590	167702	216	1076	199
591	167918	142	1036	226
592	168060	316	1105	213
593	168377	142	1014	235
594	168518	250	1004	979
595	168768	58	1001	920
596	168826	233	799	886
597	169059	142	801	754
598	169201	291	849	159
599	169492	133	1029	280
600	169626	342	942	939
601	169967	183	751	889
602	170300	216	922	171
603	170517	325	999	198
604	170842	125	880	199
605	170966	275	1070	204
606	171241	275	931	869
607	171516	716	968	933
608	172232	250	841	882
609	172699	150	914	107
610	172848	383	1125	147
611	173232	266	872	155
612	173498	100	749	290
613	173598	67	769	259
614	173665	175	870	161
615	173839	250	881	108
616	174089	167	960	205
617	174256	192	940	887
618	174448	258	828	864
619	174706	258	895	280
620	174964	208	1000	887
621	175172	250	1052	946
622	175422	108	1096	910
623	175530	350	1083	186
624	175880	233	917	118
625	176280	108	1020	139
626	176388	675	1128	169
627	177062	350	944	110
628	177903	8	814	908
629	178078	8	521	1104
630	178362	599	875	193
631	178961	175	1003	246
632	179494	33	912	182
633	179744	108	991	508
634	179852	167	1007	623
635	180018	358	1009	834
636	180377	300	1008	520
637	180676	283	1014	560
638	180960	150	1078	541
639	181109	275	1026	820
640	181384	300	1023	539
641	181684	158	966	538
642	181842	175	863	481
643	182017	225	663	395
644	182242	283	513	354
645	182525	300	1010	468
646	182825	191	691	416
647	183016	167	966	536
648	183183	158	958	776
649	183341	266	962	875
650	183741	50	976	604
651	183791	58	971	517
652	183849	674	1082	523
653	184523	117	1085	760
654	184640	225	1077	919
655	184865	333	1086	955
656	185198	150	895	932
657	185348	83	1078	541
658	185431	108	1062	576
659	185540	208	1077	519
660	185748	317	819	443
661	186064	200	700	383
662	186414	100	1082	580
663	186514	175	1063	473
664	186689	233	679	348
665	186922	266	413	287
666	187188	133	951	445
667	187322	133	928	481
668	187455	758	985	549
669	188213	142	991	588
670	188354	191	1038	517
671	188546	417	1117	509
672	188962	533	1051	928
673	189737	42	701	325
674	189778	166	403	239
675	189945	175	1079	89
676	190120	75	1254	-93
677	190195	266	1248	-15
678	190836	375	775	424
679	191211	675	728	443
680	191885	100	745	349
681	191985	58	704	208
682	192043	58	710	173
683	192102	158	703	211
684	192260	92	700	933
685	192352	67	719	903
686	192418	83	700	933
687	192502	250	681	850
688	192751	216	707	289
689	192968	375	698	212
690	193342	250	702	842
691	193592	108	922	942
692	193701	183	1044	962
693	193884	216	948	100
694	194100	391	829	101
695	194492	108	879	1101
696	194600	375	886	936
697	194975	241	814	937
698	195216	325	909	128
699	195541	217	1015	173
700	195758	208	1133	213
701	195966	233	742	182
702	196199	267	713	285
703	196707	92	1077	227
704	196798	241	1145	241
705	197040	283	706	198
706	197323	258	706	155
707	197581	308	696	438
708	197889	142	925	270
709	198031	100	937	236
710	198131	300	1133	214
711	198431	258	842	105
712	198689	292	703	187
713	198980	358	681	453
714	199338	308	1046	188
715	199647	325	678	303
716	199971	383	1132	232
717	200354	192	934	148
718	200546	400	1050	958
719	200946	150	948	925
720	201096	391	935	188
721	201487	208	831	106
722	201895	50	768	251
723	201945	208	709	375
724	202153	350	867	421
725	202503	200	773	408
726	202703	991	706	341
727	203694	166	1001	283
728	203860	183	1146	167
729	204044	142	1166	133
730	204185	292	1110	868
731	204477	266	929	909
732	204743	83	693	948
733	204826	50	737	945
734	204876	133	696	942
735	205010	250	752	281
736	205259	191	1072	245
737	205451	275	1144	169
738	205726	508	1079	841
739	206417	167	1106	177
740	206583	217	1146	133
741	206800	133	1046	790
742	206933	308	919	944
743	207241	283	931	288
744	207525	291	1016	300
745	207816	425	1142	165
746	208241	150	859	350
747	208391	325	1039	895
748	208715	208	1004	329
749	208924	166	1056	254
750	209090	400	1142	204
751	209490	325	1169	157
752	209815	200	1166	100
753	210014	142	1169	142
754	210156	325	1193	74
755	210747	50	674	533
756	210797	233	694	884
757	211031	233	399	910
758	211264	200	495	378
759	211464	167	611	290
760	211630	192	1027	227
761	211822	799	1159	139
762	212621	408	1192	55
763	213029	225	1051	278
764	213254	258	777	337
765	213512	283	539	352
766	214145	58	372	955
767	214204	83	345	917
768	214287	166	444	1002
769	214453	283	731	1059
770	215069	8	878	173
771	215502	92	785	131
772	215594	258	736	418
773	215852	150	626	367
774	216002	158	633	215
775	216160	316	342	193
776	216477	292	328	391
777	216768	225	900	258
778	216993	358	1134	291
779	217351	241	861	304
780	217593	242	618	224
781	217834	333	482	137
782	218167	241	736	250
783	218409	708	929	249
784	219117	258	747	256
785	219375	283	1080	302
786	219658	192	1134	315
787	219849	225	1088	276
788	220074	333	1146	309
789	220407	267	845	325
790	220674	150	856	1017
791	220824	216	838	980
792	221040	291	580	977
793	221332	191	412	936
794	221523	200	358	876
795	221723	242	756	984
796	221965	175	1010	968
797	222323	217	1038	205
798	222539	183	818	227
799	222722	217	1113	251
800	222939	200	700	213
801	223139	175	1096	267
802	223314	350	1154	287
803	223664	183	939	300
804	223847	266	1141	312
805	224113	133	1035	281
806	224247	333	1092	292
807	224804	75	800	217
808	224879	125	542	188
809	225004	117	522	148
810	225121	391	457	141
811	225512	308	875	229
812	225820	358	767	263
813	226178	225	685	340
814	226403	400	590	356
815	226803	466	630	276
816	227269	167	583	358
817	227436	133	769	465
818	227569	350	837	896
819	227919	208	849	314
820	228127	158	644	362
821	228285	233	505	320
822	228519	358	985	317
823	228877	108	959	393
824	228985	50	942	445
825	229243	258	992	861
826	229501	416	1066	360
827	229918	233	1125	426
828	230151	275	885	470
829	230426	200	649	392
830	230625	175	530	360
831	230800	192	513	313
832	230992	266	991	320
833	231441	67	646	410
834	231508	117	641	451
835	231625	141	777	567
836	231766	233	906	898
837	232000	233	984	848
838	232233	58	685	771
839	232291	58	699	716
840	232349	216	431	864
841	232566	225	622	345
842	232791	350	969	337
843	233140	316	1100	363
844	233457	58	814	395
845	233515	66	815	356
846	233582	67	809	397
847	233648	283	523	350
848	233931	225	394	283
849	234156	50	714	302
850	234473	41	872	417
851	234514	292	744	524
852	234806	183	630	498
853	234989	233	406	296
854	235222	358	309	235
855	235580	233	664	650
856	235814	250	763	940
857	236063	275	1013	871
858	236338	308	1057	261
859	236646	200	1119	317
860	236846	192	815	402
861	237038	100	711	472
862	237304	308	716	397
863	237612	233	556	338
864	237845	366	670	316
865	238212	291	713	361
866	238503	167	1008	315
867	238670	200	601	352
868	238870	300	576	464
869	239170	258	737	453
870	239428	191	683	433
871	239619	200	786	477
872	239819	333	759	436
873	240152	225	938	385
874	240377	408	1006	322
875	240785	183	957	825
876	240968	333	962	927
877	241301	175	1040	391
878	241476	350	1119	268
879	241826	167	880	359
880	242126	150	1150	252
881	242276	233	911	440
882	242509	408	851	509
883	242917	433	789	482
884	243350	258	702	448
885	243608	292	963	384
886	243900	300	1038	317
887	244199	275	994	903
888	244474	233	1044	931
889	244707	258	1052	338
890	244966	208	1061	291
891	245174	192	740	350
892	245365	192	420	308
893	245557	391	1021	290
894	245948	191	702	333
895	246140	408	477	264
896	246548	416	1077	266
897	246964	183	958	320
898	247147	50	931	352
899	247406	83	581	316
900	247489	233	1103	314
901	247722	516	1048	921
902	248238	92	1056	605
903	248330	183	1050	640
904	248513	266	784	433
905	248780	50	676	416
906	248938	225	565	129
907	249162	217	915	57
908	249379	183	-555	85
909	249562	100	-648	34
910	249662	150	-691	27
911	249970	150	775	236
912	250120	841	678	317
913	250961	183	875	156
914	251144	208	1052	404
915	251353	92	1087	514
916	251444	108	1114	487
917	251552	258	1065	900
918	251811	141	833	890
919	251952	241	763	243
920	252194	225	624	355
921	252419	117	708	304
922	252535	266	926	170
923	252802	250	1039	350
924	253052	75	1079	479
925	253127	50	1118	431
926	253177	516	1074	491
927	253693	183	1092	534
928	253876	275	1076	900
929	254151	192	849	880
930	254342	166	816	376
931	254509	208	958	203
932	254717	200	1022	354
933	254917	83	544	481
934	255000	283	544	397
935	255283	167	449	356
936	255600	50	878	105
937	255650	159	878	167
938	255809	233	763	139
939	256042	208	859	174
940	256250	216	508	272
941	256466	367	409	321
942	256833	250	548	353
943	257083	350	739	205
944	257432	225	897	161
945	257657	308	1005	285
946	257966	233	999	345
947	258199	150	923	186
948	258349	92	952	127
949	258440	133	900	84
950	258573	108	881	153
951	258682	258	731	201
952	258940	100	725	236
953	259040	300	918	130
954	259340	116	982	172
955	259673	67	1017	262
956	259739	225	1062	408
957	259964	216	1079	514
958	260181	358	640	477
959	260539	616	899	900
960	261155	133	635	924
961	261288	217	310	946
962	261505	100	358	1081
963	261605	208	623	1203
964	261813	183	648	1254
965	262404	50	628	1348
966	262454	50	633	1310
967	262687	58	670	1273
968	262929	83	582	1289
969	263287	17	543	1252
970	264153	183	798	217
971	264336	333	779	323
972	264669	241	975	208
973	264911	283	523	456
974	265194	258	405	502
975	265452	308	810	401
976	265760	175	740	359
977	265935	200	957	225
978	266135	191	986	175
979	266326	317	1124	135
980	266643	266	909	280
981	266909	383	958	169
982	267292	183	1034	164
983	267476	441	1126	138
984	267917	208	1052	137
985	268125	116	634	505
986	268242	250	706	795
987	268492	233	622	408
988	268725	217	722	353
989	268941	316	572	872
990	269258	325	937	849
991	269583	158	796	493
992	269741	200	807	333
993	269941	92	1040	84
994	270032	58	1010	173
995	270091	108	1015	135
996	270199	350	1096	95
997	270549	83	1009	921
998	270632	225	1018	838
999	270857	142	839	805
1000	270998	150	1016	123
1001	271148	208	1002	169
1002	271356	242	1053	868
1003	271598	300	757	835
1004	271898	141	945	837
1005	272281	350	1101	815
1006	272631	458	1158	48
1007	273089	250	953	102
1008	273338	366	952	163
1009	273705	216	1078	106
1010	273921	225	777	270
1011	274146	225	732	349
1012	274371	58	761	730
1013	274429	75	946	1075
1014	274504	258	937	877
1015	274762	183	770	894
1016	274946	183	607	864
1017	275129	325	922	807
1018	276020	208	760	348
1019	276228	241	723	459
1020	276469	233	555	315
1021	276703	125	418	312
1022	276828	183	692	160
1023	277011	208	685	111
1024	277219	250	724	852
1025	277469	341	617	833
1026	277810	241	748	101
1027	278052	250	906	235
1028	278302	158	1027	296
1029	278460	50	1025	335
1030	278651	92	1080	242
1031	278743	125	920	288
1032	278868	333	927	876
1033	279201	225	1041	864
1034	279426	166	649	844
1035	279593	375	477	826
1036	279967	200	754	837
1037	280167	142	760	902
1038	280309	258	800	268
1039	280567	192	675	187
1040	280758	200	732	117
1041	280958	300	863	234
1042	281258	408	928	266
1043	281666	142	761	204
1044	281808	266	487	264
1045	282074	250	641	178
1046	282324	233	1047	241
1047	282557	491	1104	291
1048	283307	50	1042	219
1049	283357	350	832	240
1050	283706	158	771	181
1051	283865	50	780	138
1052	283914	75	778	177
1053	283989	433	919	264
1054	284423	58	821	250
1055	284481	50	834	202
1056	284531	208	824	247
1057	284739	191	902	270
1058	284930	167	729	168
1059	285097	183	512	295
1060	285280	308	598	246
1061	285588	175	533	373
1062	285763	183	321	555
1063	285947	158	354	677
1064	286105	200	700	226
1065	286305	458	875	268
1066	287079	175	287	398
1067	287254	308	739	125
1068	287562	300	530	164
1069	287862	800	651	311
1070	288953	50	695	460
1071	289003	150	865	929
1072	289153	175	831	859
1073	289327	225	610	874
1074	289552	308	615	467
1075	289860	200	791	386
1076	290060	200	890	257
1077	290260	167	937	183
1078	290427	466	1083	175
1079	290893	183	964	231
1080	291076	292	957	808
1081	291368	242	1005	868
1082	291834	233	829	270
1083	292067	375	597	412
1084	292442	100	893	320
1085	292542	50	912	282
1086	292592	92	898	319
1087	292683	175	965	206
1088	292858	275	1102	109
1089	293133	391	1027	104
1090	293524	133	916	705
1091	293658	258	984	881
1092	293916	283	1111	867
1093	294199	291	1173	152
1094	294490	92	998	165
1095	294582	116	962	215
1096	294699	183	804	343
1097	294882	366	672	455
1098	295248	275	1087	225
1099	295523	158	945	252
1100	295681	50	931	286
1101	295873	100	837	604
1102	295973	117	840	321
1103	296089	167	957	192
1104	296256	216	1108	106
1105	296472	192	1152	121
1106	296664	408	970	179
1107	297072	200	944	278
1108	297272	191	1155	231
1109	297463	150	845	324
1110	297613	317	1024	846
1111	297930	191	1089	852
1112	298121	516	816	866
1113	298838	50	855	239
1114	298887	125	844	279
1115	299012	158	610	180
1116	299171	117	-366	-47
1117	299287	67	-335	43
1118	299504	92	848	-14
1119	299853	33	1255	-130
1120	300112	8	-416	-207
1121	300336	116	829	124
1122	300453	325	700	431
1123	300778	325	665	326
1124	301103	142	734	231
1125	301244	217	875	462
1126	301461	316	1078	552
1127	301777	133	1059	446
1128	301910	92	1072	412
1129	302002	158	835	401
1130	302160	183	789	347
1131	302343	133	775	288
1132	302477	241	1057	396
1133	302718	175	979	482
1134	302893	192	1098	946
1135	303085	192	1046	886
1136	303276	291	792	884
1137	303568	291	827	327
1138	303859	233	906	467
1139	304092	116	930	541
1140	304375	42	965	582
1141	304417	99	996	384
1142	304517	283	741	279
1143	304800	200	782	349
1144	305000	383	1048	403
1145	305383	75	1058	488
1146	305458	67	1083	461
1147	305525	183	1052	487
1148	305708	300	804	398
1149	306008	183	983	831
1150	306191	283	1049	884
1151	306474	100	751	876
1152	306574	366	790	876
1153	306940	300	800	356
1154	307357	58	944	397
1155	307415	158	910	431
1156	307723	50	1001	450
1157	307773	125	984	378
1158	307898	366	760	244
1159	308264	258	984	415
1160	308523	366	1043	498
1161	308889	158	955	469
1162	309047	416	801	351
1163	309464	133	812	388
1164	309597	283	1026	438
1165	309880	142	1048	486
1166	310205	58	1040	627
1167	310263	108	1139	617
1168	310371	75	1179	582
1169	310446	142	1108	638
1170	310588	58	893	616
1171	310646	50	919	578
1172	310696	242	903	620
1173	310938	350	1069	579
1174	311821	8	655	1284
1175	311987	225	760	1253
1176	313561	133	1262	-48
1177	315051	192	502	-42
1178	315243	117	739	291
1179	315484	275	774	437
1180	315759	616	694	391
1181	316375	142	904	448
1182	316517	150	992	559
1183	316667	133	866	466
1184	316800	67	859	367
1185	316867	275	854	403
1186	317142	233	1015	526
1187	317375	208	1066	544
1188	317583	133	898	478
1189	317883	150	856	385
1190	318033	208	972	515
